ID	centroid_x	centroid_y	centroid_z	volume	integrated_intensity	eccentricity	elongation	orientation	bounding_box_volume	sum	mean	minimum	maximum	sigma	variance	surface_gradient	interior_gradient	surface_intensity	interior_intensity	intensity_ratio	convexity	radius_variation	surface_area	shape	shared_boundary	t_energy	t_entropy	inverse_diff_moment	inertia	cluster_shade	cluster_prominence	
1.00	856.00	198.00	0.00	5773.00	638328.00	1.00	75.48	-1.82	8455.00	638328.00	110.57	39.00	249.00	28.00	783.78	6.45	0.00	110.57	0.00	0.00	0.00	1.35	5773.00	51.05	0.01	0.00	0.00	0.00	0.00	0.00	0.00	
2.00	621.00	550.00	0.00	5728.00	628103.00	1.00	59.79	-0.64	9310.00	628103.00	109.65	37.00	255.00	30.39	923.48	7.25	0.00	109.65	0.00	0.00	0.00	1.39	5728.00	50.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
3.00	755.00	664.00	0.00	5396.00	662830.00	1.00	49.60	0.09	8712.00	662830.00	122.84	33.00	255.00	23.77	565.17	6.12	0.00	122.84	0.00	0.00	0.00	1.47	5396.00	47.71	0.03	0.00	0.00	0.00	0.00	0.00	0.00	
4.00	580.00	1021.00	0.00	5067.00	521575.00	1.00	63.45	0.51	7120.00	521575.00	102.94	40.00	255.00	31.36	983.55	6.66	0.00	102.94	0.00	0.00	0.00	1.23	5067.00	44.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
5.00	346.00	945.00	0.00	5057.00	505196.00	1.00	66.18	0.70	6240.00	505196.00	99.90	36.00	255.00	27.80	772.91	7.11	0.00	99.90	0.00	0.00	0.00	1.23	5057.00	44.72	0.01	0.00	0.00	0.00	0.00	0.00	0.00	
6.00	1009.00	993.00	0.00	4965.00	593708.00	1.00	65.70	0.19	6699.00	593708.00	119.58	33.00	255.00	37.79	1427.74	9.41	0.00	119.58	0.00	0.00	0.00	1.22	4965.00	43.90	0.01	0.00	0.00	0.00	0.00	0.00	0.00	
7.00	486.00	1013.00	0.00	4932.00	494455.00	1.00	64.01	0.58	6800.00	494455.00	100.25	40.00	239.00	25.49	649.66	6.32	0.00	100.25	0.00	0.00	0.00	1.21	4932.00	43.61	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
8.00	1666.00	925.00	0.00	4846.00	461873.00	1.00	63.82	-0.98	6391.00	461873.00	95.31	37.00	255.00	27.09	733.83	5.88	0.00	95.31	0.00	0.00	0.00	1.20	4846.00	42.85	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
9.00	507.00	416.00	0.00	4828.00	393961.00	1.00	51.22	0.20	6630.00	393961.00	81.60	35.00	255.00	31.50	992.28	4.91	0.00	81.60	0.00	0.00	0.00	1.40	4828.00	42.69	0.01	0.00	0.00	0.00	0.00	0.00	0.00	
10.00	945.00	701.00	0.00	4803.00	548387.00	1.00	61.81	0.64	7452.00	548387.00	114.18	36.00	255.00	36.32	1319.08	8.54	0.00	114.18	0.00	0.00	0.00	1.26	4803.00	42.47	0.01	0.00	0.00	0.00	0.00	0.00	0.00	
11.00	855.00	956.00	0.00	4745.00	536023.00	1.00	64.88	0.36	5928.00	536023.00	112.97	38.00	255.00	33.75	1138.78	9.02	0.00	112.97	0.00	0.00	0.00	1.19	4745.00	41.96	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
12.00	389.00	1000.00	0.00	4734.00	479353.00	1.00	60.68	-2.30	6888.00	479353.00	101.26	36.00	255.00	29.29	857.80	6.42	0.00	101.26	0.00	0.00	0.00	1.22	4734.00	41.86	0.01	0.00	0.00	0.00	0.00	0.00	0.00	
13.00	1461.00	849.00	0.00	4681.00	463382.00	1.00	61.84	-0.88	6480.00	463382.00	98.99	33.00	224.00	26.18	685.44	6.49	0.00	98.99	0.00	0.00	0.00	1.20	4681.00	41.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
14.00	777.00	950.00	0.00	4630.00	518310.00	1.00	63.56	0.37	5772.00	518310.00	111.95	36.00	255.00	32.18	1035.82	9.04	0.00	111.95	0.00	0.00	0.00	1.18	4630.00	40.94	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
15.00	669.00	465.00	0.00	4606.00	506422.00	1.00	54.99	-1.32	6160.00	506422.00	109.95	34.00	255.00	29.63	877.78	7.55	0.00	109.95	0.00	0.00	0.00	1.26	4606.00	40.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
16.00	469.00	506.00	0.00	4550.00	377788.00	1.00	53.85	-0.88	7290.00	377788.00	83.03	35.00	255.00	32.04	1026.87	4.93	0.00	83.03	0.00	0.00	0.00	1.34	4550.00	40.23	0.01	0.00	0.00	0.00	0.00	0.00	0.00	
17.00	905.00	862.00	0.00	4498.00	534982.00	1.00	63.18	0.38	5846.00	534982.00	118.94	39.00	255.00	34.86	1214.99	9.42	0.00	118.94	0.00	0.00	0.00	1.18	4498.00	39.77	0.01	0.00	0.00	0.00	0.00	0.00	0.00	
18.00	718.00	879.00	0.00	4493.00	516668.00	1.00	62.97	0.54	5624.00	516668.00	114.99	39.00	255.00	34.14	1165.79	9.73	0.00	114.99	0.00	0.00	0.00	1.18	4493.00	39.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
19.00	113.00	1038.00	0.00	4484.00	394395.00	1.00	58.57	0.68	5852.00	394395.00	87.96	38.00	248.00	24.77	613.41	5.52	0.00	87.96	0.00	0.00	0.00	1.21	4484.00	39.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
20.00	1032.00	724.00	0.00	4466.00	501919.00	1.00	61.51	-1.95	6083.00	501919.00	112.39	33.00	242.00	34.52	1191.85	7.23	0.00	112.39	0.00	0.00	0.00	1.23	4466.00	39.49	0.01	0.00	0.00	0.00	0.00	0.00	0.00	
