ID	centroid_x	centroid_y	centroid_z	volume	integrated_intensity	eccentricity	elongation	orientation	bounding_box_volume	sum	mean	minimum	maximum	sigma	variance	surface_gradient	interior_gradient	surface_intensity	interior_intensity	intensity_ratio	convexity	radius_variation	surface_area	shape	shared_boundary	t_energy	t_entropy	inverse_diff_moment	inertia	cluster_shade	cluster_prominence	
1.00	628.00	554.00	0.00	5841.00	637406.00	1.00	61.07	-0.44	8840.00	637406.00	109.13	37.00	252.00	28.76	826.85	7.10	0.00	109.13	0.00	0.00	0.00	1.36	5841.00	51.65	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
2.00	124.00	661.00	0.00	5741.00	527647.00	1.00	62.43	-0.99	9191.00	527647.00	91.91	38.00	224.00	25.66	658.38	5.89	0.00	91.91	0.00	0.00	0.00	1.33	5741.00	50.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
3.00	57.00	560.00	0.00	5403.00	460757.00	1.00	60.33	-0.81	8370.00	460757.00	85.28	36.00	233.00	25.47	648.53	5.23	0.00	85.28	0.00	0.00	0.00	1.35	5403.00	47.77	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
4.00	756.00	663.00	0.00	5160.00	608677.00	1.00	47.64	0.17	8778.00	608677.00	117.96	33.00	253.00	25.21	635.73	6.13	0.00	117.96	0.00	0.00	0.00	1.48	5160.00	45.63	0.03	0.00	0.00	0.00	0.00	0.00	0.00	
5.00	335.00	954.00	0.00	5095.00	492503.00	1.00	67.79	0.66	6804.00	492503.00	96.66	37.00	255.00	28.03	785.83	6.00	0.00	96.66	0.00	0.00	0.00	1.23	5095.00	45.05	0.01	0.00	0.00	0.00	0.00	0.00	0.00	
6.00	488.00	1011.00	0.00	4975.00	500119.00	1.00	63.86	0.58	6966.00	500119.00	100.53	37.00	251.00	25.44	647.08	6.02	0.00	100.53	0.00	0.00	0.00	1.21	4975.00	43.99	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
7.00	504.00	420.00	0.00	4919.00	382832.00	1.00	53.86	0.16	6500.00	382832.00	77.83	37.00	242.00	27.40	750.89	4.65	0.00	77.83	0.00	0.00	0.00	1.37	4919.00	43.49	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
8.00	1003.00	970.00	0.00	4825.00	560135.00	1.00	65.20	-0.27	6000.00	560135.00	116.09	37.00	255.00	37.64	1416.54	9.60	0.00	116.09	0.00	0.00	0.00	1.20	4825.00	42.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
9.00	666.00	460.00	0.00	4820.00	515262.00	1.00	52.36	-1.26	7171.00	515262.00	106.90	35.00	255.00	31.36	983.46	7.19	0.00	106.90	0.00	0.00	0.00	1.31	4820.00	42.62	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
10.00	1195.00	741.00	0.00	4814.00	552433.00	1.00	66.18	0.13	7680.00	552433.00	114.76	35.00	255.00	32.34	1046.19	8.35	0.00	114.76	0.00	0.00	0.00	1.28	4814.00	42.57	0.01	0.00	0.00	0.00	0.00	0.00	0.00	
11.00	969.00	314.00	0.00	4776.00	512378.00	1.00	54.53	0.45	6840.00	512378.00	107.28	36.00	232.00	25.75	662.90	6.74	0.00	107.28	0.00	0.00	0.00	1.32	4776.00	42.23	0.01	0.00	0.00	0.00	0.00	0.00	0.00	
12.00	1460.00	852.00	0.00	4727.00	479499.00	1.00	62.09	-0.95	6478.00	479499.00	101.44	38.00	234.00	26.85	721.00	6.77	0.00	101.44	0.00	0.00	0.00	1.20	4727.00	41.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
13.00	116.00	1036.00	0.00	4685.00	407077.00	1.00	57.26	0.71	6240.00	407077.00	86.89	34.00	242.00	25.91	671.26	5.51	0.00	86.89	0.00	0.00	0.00	1.26	4685.00	41.43	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
14.00	843.00	953.00	0.00	4655.00	533083.00	1.00	63.26	0.21	5760.00	533083.00	114.52	37.00	255.00	31.93	1019.27	8.64	0.00	114.52	0.00	0.00	0.00	1.20	4655.00	41.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
15.00	952.00	911.00	0.00	4591.00	555902.00	1.00	64.41	-0.10	5621.00	555902.00	121.09	39.00	255.00	39.06	1525.52	9.50	0.00	121.09	0.00	0.00	0.00	1.18	4591.00	40.59	0.01	0.00	0.00	0.00	0.00	0.00	0.00	
16.00	1569.00	838.00	0.00	4555.00	437150.00	1.00	59.74	-0.85	6241.00	437150.00	95.97	36.00	244.00	27.39	750.37	7.01	0.00	95.97	0.00	0.00	0.00	1.20	4555.00	40.28	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
17.00	388.00	997.00	0.00	4547.00	447349.00	1.00	58.42	0.61	6552.00	447349.00	98.38	36.00	255.00	30.78	947.24	6.88	0.00	98.38	0.00	0.00	0.00	1.22	4547.00	40.21	0.01	0.00	0.00	0.00	0.00	0.00	0.00	
18.00	618.00	360.00	0.00	4531.00	465281.00	1.00	50.95	0.33	7296.00	465281.00	102.69	37.00	252.00	25.46	648.25	6.56	0.00	102.69	0.00	0.00	0.00	1.35	4531.00	40.06	0.01	0.00	0.00	0.00	0.00	0.00	0.00	
19.00	775.00	951.00	0.00	4520.00	498957.00	1.00	62.17	0.27	5600.00	498957.00	110.39	39.00	255.00	29.89	893.15	8.36	0.00	110.39	0.00	0.00	0.00	1.18	4520.00	39.97	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
20.00	1684.00	903.00	0.00	4516.00	433261.00	1.00	58.00	-0.75	6083.00	433261.00	95.94	40.00	255.00	26.69	712.34	5.86	0.00	95.94	0.00	0.00	0.00	1.22	4516.00	39.93	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
21.00	722.00	874.00	0.00	4434.00	510461.00	1.00	62.86	0.70	6006.00	510461.00	115.12	40.00	255.00	34.70	1204.12	9.86	0.00	115.12	0.00	0.00	0.00	1.17	4434.00	39.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
22.00	1686.00	809.00	0.00	4414.00	411083.00	1.00	57.08	-0.94	5920.00	411083.00	93.13	40.00	244.00	22.66	513.48	6.16	0.00	93.13	0.00	0.00	0.00	1.21	4414.00	39.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
23.00	576.00	1012.00	0.00	4408.00	453186.00	1.00	62.50	0.46	6150.00	453186.00	102.81	36.00	249.00	30.60	936.29	6.67	0.00	102.81	0.00	0.00	0.00	1.18	4408.00	38.98	0.01	0.00	0.00	0.00	0.00	0.00	0.00	
24.00	726.00	302.00	0.00	4367.00	350442.00	1.00	45.93	0.74	8277.00	350442.00	80.25	33.00	255.00	35.77	1279.32	4.85	0.00	80.25	0.00	0.00	0.00	1.53	4367.00	38.61	0.01	0.00	0.00	0.00	0.00	0.00	0.00	
25.00	1009.00	830.00	0.00	4333.00	520164.00	1.00	63.38	-0.16	5694.00	520164.00	120.05	32.00	255.00	41.55	1726.06	9.42	0.00	120.05	0.00	0.00	0.00	1.17	4333.00	38.31	0.01	0.00	0.00	0.00	0.00	0.00	0.00	
26.00	181.00	874.00	0.00	4306.00	394607.00	1.00	55.18	-2.17	5740.00	394607.00	91.64	37.00	255.00	29.76	885.49	5.95	0.00	91.64	0.00	0.00	0.00	1.21	4306.00	38.07	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
27.00	185.00	983.00	0.00	4267.00	382796.00	1.00	53.81	0.71	6000.00	382796.00	89.71	38.00	255.00	27.35	747.88	5.49	0.00	89.71	0.00	0.00	0.00	1.24	4267.00	37.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
