ID	centroid_x	centroid_y	centroid_z	volume	integrated_intensity	eccentricity	elongation	orientation	bounding_box_volume	sum	mean	minimum	maximum	sigma	variance	surface_gradient	interior_gradient	surface_intensity	interior_intensity	intensity_ratio	convexity	radius_variation	surface_area	shape	shared_boundary	t_energy	t_entropy	inverse_diff_moment	inertia	cluster_shade	cluster_prominence	
1.00	377.00	988.00	0.00	6075.00	556379.00	1.00	72.77	-0.51	9118.00	556379.00	91.59	31.00	255.00	35.79	1280.59	6.23	0.00	91.59	0.00	0.00	0.00	1.33	6075.00	53.72	0.01	0.00	0.00	0.00	0.00	0.00	0.00	
2.00	974.00	927.00	0.00	6025.00	661634.00	1.00	65.79	-0.51	9964.00	661634.00	109.81	36.00	255.00	39.74	1578.97	8.05	0.00	109.81	0.00	0.00	0.00	1.34	6025.00	53.27	0.01	0.00	0.00	0.00	0.00	0.00	0.00	
3.00	982.00	311.00	0.00	5703.00	400553.00	1.00	66.50	-1.93	10246.00	400553.00	70.24	32.00	226.00	30.79	948.03	4.82	0.00	70.24	0.00	0.00	0.00	1.53	5703.00	50.43	0.01	0.00	0.00	0.00	0.00	0.00	0.00	
4.00	596.00	1008.00	0.00	5262.00	605394.00	1.00	66.52	0.62	7224.00	605394.00	115.05	35.00	255.00	36.65	1342.90	9.48	0.00	115.05	0.00	0.00	0.00	1.22	5262.00	46.53	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
5.00	925.00	426.00	0.00	5105.00	451084.00	1.00	53.40	-2.12	8774.00	451084.00	88.36	32.00	255.00	40.05	1603.68	6.84	0.00	88.36	0.00	0.00	0.00	1.48	5105.00	45.14	0.01	0.00	0.00	0.00	0.00	0.00	0.00	
6.00	711.00	553.00	0.00	5101.00	294525.00	1.00	57.86	-0.41	9680.00	294525.00	57.74	26.00	138.00	9.78	95.61	4.30	0.00	57.74	0.00	0.00	0.00	1.40	5101.00	45.10	0.01	0.00	0.00	0.00	0.00	0.00	0.00	
7.00	865.00	979.00	0.00	4931.00	556753.00	1.00	66.16	0.26	6552.00	556753.00	112.91	36.00	255.00	33.61	1129.31	8.66	0.00	112.91	0.00	0.00	0.00	1.20	4931.00	43.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
8.00	485.00	1008.00	0.00	4847.00	244496.00	1.00	61.65	0.67	6723.00	244496.00	50.44	35.00	127.00	7.00	49.07	2.57	0.00	50.44	0.00	0.00	0.00	1.22	4847.00	42.86	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
9.00	467.00	511.00	0.00	4840.00	372820.00	1.00	56.71	-1.10	7176.00	372820.00	77.03	34.00	228.00	31.30	979.44	4.53	0.00	77.03	0.00	0.00	0.00	1.32	4840.00	42.80	0.01	0.00	0.00	0.00	0.00	0.00	0.00	
10.00	134.00	650.00	0.00	4724.00	415748.00	1.00	62.05	-1.33	8084.00	415748.00	88.01	35.00	234.00	21.26	452.19	5.16	0.00	88.01	0.00	0.00	0.00	1.20	4724.00	41.77	0.01	0.00	0.00	0.00	0.00	0.00	0.00	
11.00	1667.00	919.00	0.00	4724.00	439619.00	1.00	60.01	-0.79	6160.00	439619.00	93.06	35.00	255.00	27.93	780.02	6.29	0.00	93.06	0.00	0.00	0.00	1.22	4724.00	41.77	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
12.00	906.00	864.00	0.00	4624.00	532542.00	1.00	64.32	0.52	6004.00	532542.00	115.17	35.00	255.00	40.01	1600.89	9.67	0.00	115.17	0.00	0.00	0.00	1.18	4624.00	40.89	0.01	0.00	0.00	0.00	0.00	0.00	0.00	
13.00	512.00	328.00	0.00	4608.00	406272.00	1.00	48.23	-1.01	8268.00	406272.00	88.17	34.00	255.00	39.74	1579.22	6.35	0.00	88.17	0.00	0.00	0.00	1.50	4608.00	40.74	0.01	0.00	0.00	0.00	0.00	0.00	0.00	
14.00	926.00	732.00	0.00	4585.00	545493.00	1.00	61.32	0.65	6642.00	545493.00	118.97	36.00	255.00	40.73	1658.66	10.45	0.00	118.97	0.00	0.00	0.00	1.21	4585.00	40.54	0.01	0.00	0.00	0.00	0.00	0.00	0.00	
15.00	186.00	983.00	0.00	4570.00	416032.00	1.00	54.08	-2.33	6474.00	416032.00	91.04	27.00	255.00	30.30	918.23	6.05	0.00	91.04	0.00	0.00	0.00	1.31	4570.00	40.41	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
16.00	773.00	939.00	0.00	4558.00	464859.00	1.00	63.06	0.35	5544.00	464859.00	101.99	28.00	255.00	28.68	822.50	7.62	0.00	101.99	0.00	0.00	0.00	1.19	4558.00	40.30	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
17.00	1006.00	831.00	0.00	4530.00	546901.00	1.00	63.19	-0.79	5928.00	546901.00	120.73	32.00	255.00	45.39	2060.46	10.73	0.00	120.73	0.00	0.00	0.00	1.20	4530.00	40.06	0.01	0.00	0.00	0.00	0.00	0.00	0.00	
