ID	centroid_x	centroid_y	centroid_z	volume	integrated_intensity	eccentricity	elongation	orientation	bounding_box_volume	sum	mean	minimum	maximum	sigma	variance	surface_gradient	interior_gradient	surface_intensity	interior_intensity	intensity_ratio	convexity	radius_variation	surface_area	shape	shared_boundary	t_energy	t_entropy	inverse_diff_moment	inertia	cluster_shade	cluster_prominence	
177.00	428.00	115.00	0.00	1915.00	173710.00	1.00	39.46	-2.12	2550.00	173710.00	90.71	39.00	242.00	29.11	847.56	7.78	0.00	90.71	0.00	0.00	0.00	0.97	1915.00	16.93	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
178.00	1347.00	135.00	0.00	1908.00	190760.00	1.00	37.52	-1.36	2552.00	190760.00	99.98	39.00	255.00	33.73	1137.62	8.87	0.00	99.98	0.00	0.00	0.00	0.97	1908.00	16.87	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
179.00	1030.00	199.00	0.00	1901.00	197038.00	1.00	39.43	-1.50	2244.00	197038.00	103.65	36.00	241.00	30.90	954.55	7.59	0.00	103.65	0.00	0.00	0.00	0.97	1901.00	16.81	0.01	0.00	0.00	0.00	0.00	0.00	0.00	
180.00	439.00	191.00	0.00	1899.00	168687.00	1.00	36.01	-1.82	2394.00	168687.00	88.83	34.00	223.00	28.66	821.20	6.81	0.00	88.83	0.00	0.00	0.00	0.99	1899.00	16.79	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
181.00	1117.00	114.00	0.00	1854.00	168784.00	1.00	37.42	-1.65	2565.00	168784.00	91.04	37.00	209.00	25.04	626.80	7.41	0.00	91.04	0.00	0.00	0.00	0.95	1854.00	16.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
182.00	783.00	207.00	0.00	1811.00	192295.00	1.00	39.56	-1.23	2491.00	192295.00	106.18	39.00	231.00	26.62	708.46	7.29	0.00	106.18	0.00	0.00	0.00	0.95	1811.00	16.01	0.02	0.00	0.00	0.00	0.00	0.00	0.00	
183.00	750.00	67.00	0.00	1807.00	167168.00	1.00	36.48	-1.56	2451.00	167168.00	92.51	39.00	234.00	26.01	676.41	7.47	0.00	92.51	0.00	0.00	0.00	0.94	1807.00	15.98	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
184.00	672.00	104.00	0.00	1805.00	175723.00	1.00	36.73	-1.63	2365.00	175723.00	97.35	39.00	245.00	30.22	913.06	8.34	0.00	97.35	0.00	0.00	0.00	0.94	1805.00	15.96	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
185.00	1233.00	95.00	0.00	1793.00	168813.00	1.00	35.77	-1.45	2451.00	168813.00	94.15	39.00	227.00	28.08	788.51	8.14	0.00	94.15	0.00	0.00	0.00	0.95	1793.00	15.85	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
186.00	16.00	526.00	0.00	1763.00	157365.00	1.00	34.43	0.22	2280.00	157365.00	89.26	36.00	255.00	28.42	807.41	7.93	0.00	89.26	0.00	0.00	0.00	1.05	1763.00	15.59	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
187.00	501.00	92.00	0.00	1748.00	156493.00	1.00	37.50	-1.89	2288.00	156493.00	89.53	36.00	255.00	28.97	839.31	8.24	0.00	89.53	0.00	0.00	0.00	0.97	1748.00	15.46	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
188.00	938.00	158.00	0.00	1695.00	166690.00	1.00	35.37	-1.45	2494.00	166690.00	98.34	39.00	238.00	27.23	741.63	7.68	0.00	98.34	0.00	0.00	0.00	0.93	1695.00	14.99	0.01	0.00	0.00	0.00	0.00	0.00	0.00	
189.00	1033.00	71.00	0.00	1692.00	159355.00	1.00	35.31	-1.49	2184.00	159355.00	94.18	35.00	226.00	29.65	879.32	7.77	0.00	94.18	0.00	0.00	0.00	0.93	1692.00	14.96	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
190.00	826.00	195.00	0.00	1683.00	170234.00	1.00	36.91	0.74	2300.00	170234.00	101.15	35.00	237.00	28.38	805.14	7.43	0.00	101.15	0.00	0.00	0.00	0.95	1683.00	14.88	0.02	0.00	0.00	0.00	0.00	0.00	0.00	
191.00	190.00	1062.00	0.00	1625.00	138524.00	1.00	28.01	-1.62	2310.00	138524.00	85.25	39.00	168.00	17.58	309.06	5.05	0.00	85.25	0.00	0.00	0.00	1.09	1625.00	14.37	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
192.00	992.00	452.00	0.00	1611.00	179537.00	1.00	32.42	0.29	2478.00	179537.00	111.44	35.00	255.00	37.53	1408.18	8.71	0.00	111.44	0.00	0.00	0.00	0.99	1611.00	14.24	0.02	0.00	0.00	0.00	0.00	0.00	0.00	
193.00	580.00	49.00	0.00	1590.00	118341.00	1.00	34.36	-1.85	2000.00	118341.00	74.43	38.00	183.00	17.71	313.72	6.15	0.00	74.43	0.00	0.00	0.00	0.92	1590.00	14.06	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
194.00	618.00	100.00	0.00	1576.00	145267.00	1.00	35.89	-1.82	2244.00	145267.00	92.17	39.00	255.00	30.31	918.65	8.83	0.00	92.17	0.00	0.00	0.00	0.96	1576.00	13.94	0.01	0.00	0.00	0.00	0.00	0.00	0.00	
195.00	967.00	435.00	0.00	1560.00	177374.00	1.00	27.97	0.34	2560.00	177374.00	113.70	39.00	255.00	27.66	765.21	5.88	0.00	113.70	0.00	0.00	0.00	1.10	1560.00	13.79	0.05	0.00	0.00	0.00	0.00	0.00	0.00	
196.00	895.00	26.00	0.00	1553.00	131014.00	1.00	34.89	-1.60	2332.00	131014.00	84.36	39.00	255.00	29.24	855.25	8.65	0.00	84.36	0.00	0.00	0.00	0.90	1553.00	13.73	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
197.00	668.00	751.00	0.00	1521.00	181633.00	1.00	28.64	-2.19	2688.00	181633.00	119.42	39.00	255.00	36.82	1355.40	8.53	0.00	119.42	0.00	0.00	0.00	1.11	1521.00	13.45	0.04	0.00	0.00	0.00	0.00	0.00	0.00	
