ID	centroid_x	centroid_y	centroid_z	volume	integrated_intensity	eccentricity	elongation	orientation	bounding_box_volume	sum	mean	minimum	maximum	sigma	variance	surface_gradient	interior_gradient	surface_intensity	interior_intensity	intensity_ratio	convexity	radius_variation	surface_area	shape	shared_boundary	t_energy	t_entropy	inverse_diff_moment	inertia	cluster_shade	cluster_prominence	
1.00	638.00	713.00	0.00	7058.00	542979.00	1.00	68.64	-0.69	11340.00	542979.00	76.93	30.00	255.00	39.04	1524.43	4.62	0.00	76.93	0.00	0.00	0.00	1.48	7058.00	62.41	0.01	0.00	0.00	0.00	0.00	0.00	0.00	
2.00	839.00	933.00	0.00	5996.00	601616.00	1.00	66.60	-1.77	8600.00	601616.00	100.34	27.00	255.00	43.72	1911.61	8.27	0.00	100.34	0.00	0.00	0.00	1.38	5996.00	53.02	0.01	0.00	0.00	0.00	0.00	0.00	0.00	
3.00	201.00	596.00	0.00	5575.00	378375.00	1.00	51.34	0.21	8468.00	378375.00	67.87	25.00	255.00	33.56	1126.21	4.12	0.00	67.87	0.00	0.00	0.00	1.50	5575.00	49.30	0.01	0.00	0.00	0.00	0.00	0.00	0.00	
4.00	752.00	593.00	0.00	5512.00	437502.00	1.00	63.60	-1.01	7565.00	437502.00	79.37	28.00	255.00	34.64	1200.13	5.07	0.00	79.37	0.00	0.00	0.00	1.31	5512.00	48.74	0.01	0.00	0.00	0.00	0.00	0.00	0.00	
5.00	941.00	831.00	0.00	5245.00	570636.00	1.00	65.50	-2.24	8190.00	570636.00	108.80	26.00	255.00	44.68	1996.11	8.49	0.00	108.80	0.00	0.00	0.00	1.24	5245.00	46.38	0.01	0.00	0.00	0.00	0.00	0.00	0.00	
6.00	129.00	659.00	0.00	5224.00	327742.00	1.00	59.65	-1.55	7350.00	327742.00	62.74	29.00	176.00	22.74	517.24	3.29	0.00	62.74	0.00	0.00	0.00	1.27	5224.00	46.19	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
7.00	1663.00	935.00	0.00	5144.00	500835.00	1.00	64.39	-0.87	6800.00	500835.00	97.36	32.00	252.00	29.88	893.10	6.17	0.00	97.36	0.00	0.00	0.00	1.23	5144.00	45.48	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
8.00	728.00	732.00	0.00	5081.00	547490.00	1.00	64.70	-2.04	8004.00	547490.00	107.75	25.00	255.00	37.64	1416.99	7.90	0.00	107.75	0.00	0.00	0.00	1.22	5081.00	44.93	0.02	0.00	0.00	0.00	0.00	0.00	0.00	
9.00	927.00	656.00	0.00	5071.00	515091.00	1.00	60.01	-0.07	7742.00	515091.00	101.58	31.00	255.00	44.14	1948.71	7.05	0.00	101.58	0.00	0.00	0.00	1.34	5071.00	44.84	0.02	0.00	0.00	0.00	0.00	0.00	0.00	
10.00	836.00	573.00	0.00	5065.00	460475.00	1.00	53.60	-2.22	8640.00	460475.00	90.91	24.00	255.00	37.99	1443.03	6.31	0.00	90.91	0.00	0.00	0.00	1.52	5065.00	44.79	0.01	0.00	0.00	0.00	0.00	0.00	0.00	
