ID	centroid_x	centroid_y	centroid_z	volume	integrated_intensity	eccentricity	elongation	orientation	bounding_box_volume	sum	mean	minimum	maximum	sigma	variance	surface_gradient	interior_gradient	surface_intensity	interior_intensity	intensity_ratio	convexity	radius_variation	surface_area	shape	shared_boundary	t_energy	t_entropy	inverse_diff_moment	inertia	cluster_shade	cluster_prominence	
1.00	497.00	335.00	0.00	5825.00	411678.00	1.00	62.76	-1.49	8778.00	411678.00	70.67	34.00	243.00	32.31	1044.03	4.17	0.00	70.67	0.00	0.00	0.00	1.40	5825.00	51.51	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
2.00	121.00	658.00	0.00	5298.00	379770.00	1.00	59.65	-1.07	8400.00	379770.00	71.68	35.00	238.00	25.50	650.11	4.39	0.00	71.68	0.00	0.00	0.00	1.33	5298.00	46.85	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
3.00	485.00	1012.00	0.00	4987.00	502298.00	1.00	64.35	0.59	6966.00	502298.00	100.72	39.00	239.00	25.56	653.29	6.16	0.00	100.72	0.00	0.00	0.00	1.21	4987.00	44.10	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
4.00	1668.00	928.00	0.00	4976.00	479367.00	1.00	64.41	-0.99	6552.00	479367.00	96.34	39.00	252.00	27.26	743.08	5.79	0.00	96.34	0.00	0.00	0.00	1.21	4976.00	44.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
5.00	509.00	415.00	0.00	4943.00	402818.00	1.00	52.13	0.39	7725.00	402818.00	81.49	35.00	247.00	30.29	917.60	4.94	0.00	81.49	0.00	0.00	0.00	1.45	4943.00	43.71	0.01	0.00	0.00	0.00	0.00	0.00	0.00	
6.00	727.00	725.00	0.00	4902.00	532902.00	1.00	60.76	-0.09	6900.00	532902.00	108.71	38.00	255.00	33.56	1126.24	6.31	0.00	108.71	0.00	0.00	0.00	1.29	4902.00	43.34	0.02	0.00	0.00	0.00	0.00	0.00	0.00	
7.00	568.00	1038.00	0.00	4857.00	497222.00	1.00	64.99	0.55	6080.00	497222.00	102.37	40.00	243.00	30.44	926.69	5.90	0.00	102.37	0.00	0.00	0.00	1.21	4857.00	42.95	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
8.00	388.00	998.00	0.00	4844.00	487251.00	1.00	63.01	-2.25	6560.00	487251.00	100.59	35.00	255.00	29.38	863.29	6.22	0.00	100.59	0.00	0.00	0.00	1.22	4844.00	42.83	0.01	0.00	0.00	0.00	0.00	0.00	0.00	
9.00	868.00	194.00	0.00	4839.00	529465.00	1.00	58.42	-0.31	6512.00	529465.00	109.42	35.00	253.00	28.86	833.12	6.27	0.00	109.42	0.00	0.00	0.00	1.29	4839.00	42.79	0.01	0.00	0.00	0.00	0.00	0.00	0.00	
10.00	1007.00	991.00	0.00	4830.00	572791.00	1.00	66.03	-0.27	5928.00	572791.00	118.59	38.00	255.00	38.05	1447.62	9.49	0.00	118.59	0.00	0.00	0.00	1.20	4830.00	42.71	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
11.00	853.00	956.00	0.00	4785.00	548474.00	1.00	65.72	0.37	6162.00	548474.00	114.62	38.00	255.00	33.79	1141.57	9.08	0.00	114.62	0.00	0.00	0.00	1.19	4785.00	42.31	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
12.00	593.00	407.00	0.00	4718.00	407179.00	1.00	49.71	0.67	7560.00	407179.00	86.30	27.00	227.00	33.46	1119.55	5.74	0.00	86.30	0.00	0.00	0.00	1.45	4718.00	41.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
13.00	170.00	877.00	0.00	4699.00	467776.00	1.00	59.06	-2.09	6384.00	467776.00	99.55	39.00	255.00	30.58	935.36	7.35	0.00	99.55	0.00	0.00	0.00	1.22	4699.00	41.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
14.00	778.00	947.00	0.00	4659.00	532245.00	1.00	64.17	0.50	6080.00	532245.00	114.24	34.00	255.00	32.52	1057.39	8.96	0.00	114.24	0.00	0.00	0.00	1.18	4659.00	41.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
15.00	1464.00	850.00	0.00	4625.00	460420.00	1.00	61.24	-0.88	6561.00	460420.00	99.55	36.00	233.00	25.92	671.61	6.45	0.00	99.55	0.00	0.00	0.00	1.20	4625.00	40.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
16.00	337.00	938.00	0.00	4577.00	450135.00	1.00	59.83	0.65	5920.00	450135.00	98.35	38.00	255.00	32.41	1050.59	7.10	0.00	98.35	0.00	0.00	0.00	1.20	4577.00	40.47	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
17.00	467.00	507.00	0.00	4575.00	376234.00	1.00	55.00	-0.91	7200.00	376234.00	82.24	34.00	252.00	31.61	999.24	4.71	0.00	82.24	0.00	0.00	0.00	1.30	4575.00	40.45	0.01	0.00	0.00	0.00	0.00	0.00	0.00	
18.00	999.00	916.00	0.00	4566.00	556791.00	1.00	64.51	-0.32	5852.00	556791.00	121.94	35.00	255.00	38.61	1490.42	9.75	0.00	121.94	0.00	0.00	0.00	1.18	4566.00	40.37	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
19.00	1196.00	764.00	0.00	4471.00	494819.00	1.00	61.84	-0.96	5928.00	494819.00	110.67	36.00	255.00	32.81	1076.45	8.47	0.00	110.67	0.00	0.00	0.00	1.18	4471.00	39.53	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
20.00	714.00	877.00	0.00	4462.00	506713.00	1.00	62.56	0.48	5624.00	506713.00	113.56	35.00	245.00	33.27	1107.09	9.40	0.00	113.56	0.00	0.00	0.00	1.17	4462.00	39.45	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
21.00	943.00	700.00	0.00	4458.00	543107.00	1.00	61.50	0.49	7238.00	543107.00	121.83	39.00	255.00	33.31	1109.26	8.86	0.00	121.83	0.00	0.00	0.00	1.21	4458.00	39.42	0.02	0.00	0.00	0.00	0.00	0.00	0.00	
22.00	185.00	986.00	0.00	4443.00	440854.00	1.00	55.65	0.72	6075.00	440854.00	99.22	37.00	255.00	31.35	982.51	6.93	0.00	99.22	0.00	0.00	0.00	1.24	4443.00	39.29	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
23.00	1572.00	837.00	0.00	4426.00	422053.00	1.00	58.68	-0.77	6160.00	422053.00	95.36	37.00	247.00	26.50	702.06	6.66	0.00	95.36	0.00	0.00	0.00	1.19	4426.00	39.14	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
24.00	902.00	862.00	0.00	4419.00	532067.00	1.00	63.75	0.22	5920.00	532067.00	120.40	38.00	249.00	34.59	1196.24	9.45	0.00	120.40	0.00	0.00	0.00	1.16	4419.00	39.07	0.01	0.00	0.00	0.00	0.00	0.00	0.00	
25.00	113.00	1038.00	0.00	4413.00	392398.00	1.00	56.51	0.65	5852.00	392398.00	88.92	36.00	244.00	25.71	660.78	5.55	0.00	88.92	0.00	0.00	0.00	1.22	4413.00	39.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
26.00	480.00	865.00	0.00	4372.00	446367.00	1.00	59.87	0.77	6006.00	446367.00	102.10	40.00	255.00	31.89	1016.97	7.32	0.00	102.10	0.00	0.00	0.00	1.18	4372.00	38.66	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
27.00	1033.00	731.00	0.00	4275.00	457032.00	1.00	60.47	-1.88	5688.00	457032.00	106.91	40.00	231.00	33.47	1120.31	6.79	0.00	106.91	0.00	0.00	0.00	1.20	4275.00	37.80	0.01	0.00	0.00	0.00	0.00	0.00	0.00	
28.00	1093.00	823.00	0.00	4202.00	518025.00	1.00	62.25	-0.53	5698.00	518025.00	123.28	36.00	255.00	41.66	1735.46	10.46	0.00	123.28	0.00	0.00	0.00	1.15	4202.00	37.15	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
29.00	328.00	327.00	0.00	4161.00	405941.00	1.00	51.80	-0.06	5481.00	405941.00	97.56	36.00	250.00	25.12	630.91	6.54	0.00	97.56	0.00	0.00	0.00	1.26	4161.00	36.79	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
30.00	1384.00	772.00	0.00	4114.00	431171.00	1.00	58.23	-0.87	5402.00	431171.00	104.81	38.00	255.00	31.31	980.59	7.61	0.00	104.81	0.00	0.00	0.00	1.16	4114.00	36.38	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
31.00	968.00	304.00	0.00	4064.00	449689.00	1.00	50.52	-2.24	6068.00	449689.00	110.65	38.00	250.00	25.60	655.32	6.85	0.00	110.65	0.00	0.00	0.00	1.25	4064.00	35.93	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
32.00	848.00	810.00	0.00	4031.00	442753.00	1.00	61.01	0.12	5040.00	442753.00	109.84	35.00	255.00	34.33	1178.57	8.87	0.00	109.84	0.00	0.00	0.00	1.15	4031.00	35.64	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
