ID	centroid_x	centroid_y	centroid_z	volume	integrated_intensity	eccentricity	elongation	orientation	bounding_box_volume	sum	mean	minimum	maximum	sigma	variance	surface_gradient	interior_gradient	surface_intensity	interior_intensity	intensity_ratio	convexity	radius_variation	surface_area	shape	shared_boundary	t_energy	t_entropy	inverse_diff_moment	inertia	cluster_shade	cluster_prominence	
1.00	928.00	677.00	0.00	7124.00	208911.00	1.00	71.37	0.19	9879.00	208911.00	29.32	7.00	42.00	4.62	21.33	1.26	0.00	29.32	0.00	0.00	0.00	1.46	7124.00	62.99	0.01	0.00	0.00	0.00	0.00	0.00	0.00	
2.00	221.00	630.00	0.00	5716.00	130353.00	1.00	55.73	-1.47	8120.00	130353.00	22.80	10.00	33.00	3.13	9.80	1.19	0.00	22.80	0.00	0.00	0.00	1.38	5716.00	50.54	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
3.00	128.00	663.00	0.00	5610.00	132645.00	1.00	57.76	-1.50	8175.00	132645.00	23.64	11.00	33.00	3.07	9.41	1.24	0.00	23.64	0.00	0.00	0.00	1.38	5610.00	49.60	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
4.00	728.00	658.00	0.00	5526.00	165058.00	1.00	56.89	-2.35	8740.00	165058.00	29.87	8.00	44.00	4.65	21.63	1.51	0.00	29.87	0.00	0.00	0.00	1.40	5526.00	48.86	0.01	0.00	0.00	0.00	0.00	0.00	0.00	
5.00	486.00	1010.00	0.00	4765.00	127416.00	1.00	62.66	0.55	6715.00	127416.00	26.74	10.00	37.00	4.69	21.97	1.55	0.00	26.74	0.00	0.00	0.00	1.20	4765.00	42.13	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
6.00	462.00	507.00	0.00	4739.00	113875.00	1.00	54.23	-0.89	7802.00	113875.00	24.03	8.00	35.00	2.99	8.94	1.31	0.00	24.03	0.00	0.00	0.00	1.35	4739.00	41.90	0.01	0.00	0.00	0.00	0.00	0.00	0.00	
7.00	118.00	1037.00	0.00	4659.00	111797.00	1.00	58.52	0.72	6320.00	111797.00	24.00	5.00	31.00	2.93	8.57	1.24	0.00	24.00	0.00	0.00	0.00	1.24	4659.00	41.20	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
8.00	1678.00	921.00	0.00	4633.00	142053.00	1.00	62.46	-0.69	6241.00	142053.00	30.66	12.00	49.00	6.82	46.50	1.86	0.00	30.66	0.00	0.00	0.00	1.19	4633.00	40.97	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
9.00	999.00	1008.00	0.00	4605.00	134368.00	1.00	65.66	-0.77	6080.00	134368.00	29.18	10.00	41.00	5.24	27.48	1.57	0.00	29.18	0.00	0.00	0.00	1.19	4605.00	40.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
10.00	1465.00	857.00	0.00	4568.00	135663.00	1.00	60.57	-0.83	6400.00	135663.00	29.70	14.00	46.00	6.63	43.97	1.83	0.00	29.70	0.00	0.00	0.00	1.20	4568.00	40.39	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
11.00	297.00	984.00	0.00	4494.00	117516.00	1.00	58.01	0.45	6020.00	117516.00	26.15	13.00	36.00	3.38	11.41	1.55	0.00	26.15	0.00	0.00	0.00	1.21	4494.00	39.74	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
