ID	centroid_x	centroid_y	centroid_z	volume	integrated_intensity	eccentricity	elongation	orientation	bounding_box_volume	sum	mean	minimum	maximum	sigma	variance	surface_gradient	interior_gradient	surface_intensity	interior_intensity	intensity_ratio	convexity	radius_variation	surface_area	shape	shared_boundary	t_energy	t_entropy	inverse_diff_moment	inertia	cluster_shade	cluster_prominence	
144.00	568.00	784.00	0.00	957.00	31613.00	1.00	29.03	0.10	2166.00	31613.00	33.03	20.00	103.00	10.62	112.85	5.20	0.00	33.03	0.00	0.00	0.00	0.93	957.00	8.46	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
145.00	1068.00	200.00	0.00	801.00	26502.00	1.00	26.44	-0.25	1380.00	26502.00	33.09	19.00	102.00	9.07	82.21	4.84	0.00	33.09	0.00	0.00	0.00	0.90	801.00	7.08	0.01	0.00	0.00	0.00	0.00	0.00	0.00	
146.00	1529.00	7.00	0.00	703.00	50791.00	1.00	17.83	-1.66	1056.00	50791.00	72.25	22.00	255.00	40.79	1663.83	13.41	0.00	72.25	0.00	0.00	0.00	0.98	703.00	6.22	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
147.00	1909.00	694.00	0.00	701.00	50125.00	1.00	21.17	0.15	912.00	50125.00	71.50	26.00	101.00	10.80	116.70	2.94	0.00	71.50	0.00	0.00	0.00	0.82	701.00	6.20	0.04	0.00	0.00	0.00	0.00	0.00	0.00	
148.00	586.00	422.00	0.00	656.00	25261.00	1.00	24.60	-0.35	1073.00	25261.00	38.51	16.00	103.00	13.24	175.42	7.12	0.00	38.51	0.00	0.00	0.00	0.85	656.00	5.80	0.03	0.00	0.00	0.00	0.00	0.00	0.00	
149.00	1381.00	513.00	0.00	655.00	34416.00	1.00	16.09	0.23	946.00	34416.00	52.54	25.00	84.00	6.62	43.82	1.75	0.00	52.54	0.00	0.00	0.00	0.93	655.00	5.79	0.08	0.00	0.00	0.00	0.00	0.00	0.00	
150.00	559.00	416.00	0.00	569.00	17895.00	1.00	19.94	0.19	1175.00	17895.00	31.45	21.00	105.00	8.32	69.14	4.50	0.00	31.45	0.00	0.00	0.00	0.96	569.00	5.03	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
151.00	590.00	403.00	0.00	548.00	18957.00	1.00	13.87	-0.86	1295.00	18957.00	34.59	22.00	51.00	5.77	33.29	2.77	0.00	34.59	0.00	0.00	0.00	1.06	548.00	4.85	0.06	0.00	0.00	0.00	0.00	0.00	0.00	
152.00	525.00	572.00	0.00	491.00	36124.00	1.00	15.73	-0.35	714.00	36124.00	73.57	24.00	98.00	13.83	191.21	3.76	0.00	73.57	0.00	0.00	0.00	0.79	491.00	4.34	0.09	0.00	0.00	0.00	0.00	0.00	0.00	
153.00	273.00	961.00	0.00	466.00	17564.00	1.00	16.06	-1.67	1008.00	17564.00	37.69	22.00	108.00	14.09	198.42	6.05	0.00	37.69	0.00	0.00	0.00	0.93	466.00	4.12	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
154.00	4.00	475.00	0.00	402.00	33349.00	1.00	12.15	0.01	588.00	33349.00	82.96	26.00	228.00	38.58	1488.19	12.38	0.00	82.96	0.00	0.00	0.00	0.86	402.00	3.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
155.00	176.00	411.00	0.00	395.00	14193.00	1.00	14.29	0.02	420.00	14193.00	35.93	26.00	45.00	4.15	17.24	1.51	0.00	35.93	0.00	0.00	0.00	0.75	395.00	3.49	0.08	0.00	0.00	0.00	0.00	0.00	0.00	
156.00	798.00	516.00	0.00	358.00	11183.00	1.00	13.47	-1.68	646.00	11183.00	31.24	24.00	38.00	3.20	10.25	2.03	0.00	31.24	0.00	0.00	0.00	0.79	358.00	3.17	0.04	0.00	0.00	0.00	0.00	0.00	0.00	
157.00	163.00	409.00	0.00	345.00	13348.00	1.00	11.18	0.06	384.00	13348.00	38.69	25.00	49.00	6.98	48.66	1.80	0.00	38.69	0.00	0.00	0.00	0.77	345.00	3.05	0.09	0.00	0.00	0.00	0.00	0.00	0.00	
158.00	1913.00	722.00	0.00	248.00	22115.00	1.00	11.46	-0.21	336.00	22115.00	89.17	26.00	167.00	35.86	1285.78	11.96	0.00	89.17	0.00	0.00	0.00	0.71	248.00	2.19	0.03	0.00	0.00	0.00	0.00	0.00	0.00	
159.00	1915.00	410.00	0.00	232.00	7964.00	0.99	8.36	-0.04	320.00	7964.00	34.33	23.00	48.00	4.36	18.98	3.00	0.00	34.33	0.00	0.00	0.00	0.77	232.00	2.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
160.00	927.00	442.00	0.00	210.00	9821.00	0.99	7.57	-2.26	504.00	9821.00	46.77	26.00	64.00	8.72	76.06	4.69	0.00	46.77	0.00	0.00	0.00	0.92	210.00	1.86	0.09	0.00	0.00	0.00	0.00	0.00	0.00	
161.00	526.00	800.00	0.00	170.00	5406.00	1.00	11.08	-0.37	368.00	5406.00	31.80	22.00	45.00	5.13	26.36	3.92	0.00	31.80	0.00	0.00	0.00	0.67	170.00	1.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
163.00	533.00	780.00	0.00	148.00	4847.00	0.99	9.58	-1.24	273.00	4847.00	32.75	24.00	48.00	4.96	24.64	4.51	0.00	32.75	0.00	0.00	0.00	0.68	148.00	1.31	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
164.00	1087.00	218.00	0.00	143.00	5541.00	0.99	6.81	-1.66	184.00	5541.00	38.75	20.00	65.00	8.87	78.60	6.44	0.00	38.75	0.00	0.00	0.00	0.65	143.00	1.26	0.07	0.00	0.00	0.00	0.00	0.00	0.00	
165.00	83.00	632.00	0.00	126.00	4177.00	0.98	5.26	-1.88	286.00	4177.00	33.15	25.00	43.00	4.55	20.69	5.52	0.00	33.15	0.00	0.00	0.00	0.85	126.00	1.11	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
167.00	3.00	768.00	0.00	109.00	10234.00	1.00	10.51	-0.41	180.00	10234.00	93.89	22.00	255.00	85.64	7334.80	31.31	0.00	93.89	0.00	0.00	0.00	0.56	109.00	0.96	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
168.00	987.00	431.00	0.00	108.00	6598.00	0.98	5.04	-1.70	168.00	6598.00	61.09	26.00	100.00	18.97	359.73	12.80	0.00	61.09	0.00	0.00	0.00	0.69	108.00	0.95	0.10	0.00	0.00	0.00	0.00	0.00	0.00	
169.00	953.00	434.00	0.00	89.00	4134.00	0.98	5.29	-1.48	108.00	4134.00	46.45	26.00	63.00	10.39	107.93	7.06	0.00	46.45	0.00	0.00	0.00	0.60	89.00	0.79	0.11	0.00	0.00	0.00	0.00	0.00	0.00	
170.00	549.00	763.00	0.00	84.00	3057.00	0.99	6.45	0.29	144.00	3057.00	36.39	26.00	48.00	5.25	27.59	6.15	0.00	36.39	0.00	0.00	0.00	0.56	84.00	0.74	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
171.00	711.00	312.00	0.00	76.00	2266.00	0.98	4.75	-0.69	182.00	2266.00	29.82	25.00	37.00	2.52	6.37	2.25	0.00	29.82	0.00	0.00	0.00	0.69	76.00	0.67	0.13	0.00	0.00	0.00	0.00	0.00	0.00	
