ID	centroid_x	centroid_y	centroid_z	volume	integrated_intensity	eccentricity	elongation	orientation	bounding_box_volume	sum	mean	minimum	maximum	sigma	variance	surface_gradient	interior_gradient	surface_intensity	interior_intensity	intensity_ratio	convexity	radius_variation	surface_area	shape	shared_boundary	t_energy	t_entropy	inverse_diff_moment	inertia	cluster_shade	cluster_prominence	
1.00	1886.00	378.00	0.00	3382.00	226185.00	1.00	48.95	-1.00	5183.00	226185.00	66.88	13.00	211.00	28.51	812.79	5.93	0.00	66.88	0.00	0.00	0.00	1.22	3382.00	29.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
2.00	1760.00	147.00	0.00	3109.00	110779.00	1.00	40.99	-2.15	5084.00	110779.00	35.63	16.00	255.00	14.30	204.60	3.36	0.00	35.63	0.00	0.00	0.00	1.29	3109.00	27.49	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
3.00	1652.00	1026.00	0.00	3036.00	103243.00	1.00	40.24	-1.00	6192.00	103243.00	34.01	14.00	62.00	6.17	38.05	2.03	0.00	34.01	0.00	0.00	0.00	1.44	3036.00	26.84	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
4.00	1828.00	424.00	0.00	2665.00	171609.00	1.00	44.35	-0.95	3596.00	171609.00	64.39	17.00	211.00	26.95	726.53	5.78	0.00	64.39	0.00	0.00	0.00	1.07	2665.00	23.56	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
5.00	1713.00	306.00	0.00	2642.00	98278.00	1.00	47.69	-1.04	3844.00	98278.00	37.20	14.00	116.00	13.01	169.22	2.96	0.00	37.20	0.00	0.00	0.00	1.04	2642.00	23.36	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
6.00	1662.00	180.00	0.00	2476.00	158497.00	1.00	45.30	-1.26	3294.00	158497.00	64.01	18.00	207.00	24.52	601.18	6.24	0.00	64.01	0.00	0.00	0.00	1.02	2476.00	21.89	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
7.00	1843.00	719.00	0.00	2199.00	71749.00	1.00	43.97	-1.94	3306.00	71749.00	32.63	15.00	89.00	13.18	173.74	2.53	0.00	32.63	0.00	0.00	0.00	1.04	2199.00	19.44	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
8.00	42.00	85.00	0.00	2091.00	61591.00	1.00	30.65	-1.56	3040.00	61591.00	29.46	14.00	255.00	19.08	363.96	3.53	0.00	29.46	0.00	0.00	0.00	1.22	2091.00	18.49	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
9.00	56.00	266.00	0.00	2013.00	67669.00	1.00	40.62	-1.73	2928.00	67669.00	33.62	14.00	94.00	12.44	154.87	2.90	0.00	33.62	0.00	0.00	0.00	1.02	2013.00	17.80	0.01	0.00	0.00	0.00	0.00	0.00	0.00	
10.00	17.00	364.00	0.00	1945.00	139615.00	1.00	35.91	0.11	2480.00	139615.00	71.78	15.00	184.00	36.23	1312.78	6.37	0.00	71.78	0.00	0.00	0.00	1.04	1945.00	17.20	0.01	0.00	0.00	0.00	0.00	0.00	0.00	
11.00	429.00	39.00	0.00	1781.00	115119.00	1.00	40.85	0.63	2256.00	115119.00	64.64	18.00	255.00	33.74	1138.24	7.89	0.00	64.64	0.00	0.00	0.00	0.97	1781.00	15.75	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
12.00	1771.00	981.00	0.00	1672.00	58200.00	1.00	42.84	-0.10	3240.00	58200.00	34.81	13.00	230.00	20.94	438.31	5.48	0.00	34.81	0.00	0.00	0.00	1.18	1672.00	14.78	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
13.00	1727.00	69.00	0.00	1660.00	81372.00	1.00	37.34	-1.24	2016.00	81372.00	49.02	14.00	255.00	26.86	721.43	6.55	0.00	49.02	0.00	0.00	0.00	0.97	1660.00	14.68	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
14.00	43.00	320.00	0.00	1646.00	53131.00	1.00	35.53	-1.69	2100.00	53131.00	32.28	17.00	255.00	18.86	355.52	3.49	0.00	32.28	0.00	0.00	0.00	0.93	1646.00	14.55	0.01	0.00	0.00	0.00	0.00	0.00	0.00	
15.00	91.00	210.00	0.00	1632.00	45163.00	1.00	28.84	-1.70	3360.00	45163.00	27.67	16.00	43.00	6.50	42.21	2.31	0.00	27.67	0.00	0.00	0.00	1.29	1632.00	14.43	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
16.00	1664.00	127.00	0.00	1586.00	50481.00	1.00	31.96	-1.47	1944.00	50481.00	31.83	17.00	79.00	8.23	67.76	2.73	0.00	31.83	0.00	0.00	0.00	0.95	1586.00	14.02	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
17.00	17.00	238.00	0.00	1429.00	92654.00	1.00	33.82	-0.46	1716.00	92654.00	64.84	15.00	255.00	34.01	1156.49	8.41	0.00	64.84	0.00	0.00	0.00	1.00	1429.00	12.64	0.01	0.00	0.00	0.00	0.00	0.00	0.00	
18.00	8.00	189.00	0.00	595.00	26535.00	1.00	18.01	0.02	720.00	26535.00	44.60	18.00	119.00	20.21	408.47	4.86	0.00	44.60	0.00	0.00	0.00	0.81	595.00	5.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
19.00	100.00	6.00	0.00	576.00	24737.00	1.00	14.82	-1.47	672.00	24737.00	42.95	16.00	255.00	34.87	1215.81	8.49	0.00	42.95	0.00	0.00	0.00	0.90	576.00	5.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
20.00	244.00	1065.00	0.00	576.00	31946.00	1.00	19.16	-1.82	682.00	31946.00	55.46	16.00	134.00	29.04	843.48	9.01	0.00	55.46	0.00	0.00	0.00	0.79	576.00	5.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
21.00	1902.00	481.00	0.00	402.00	10217.00	1.00	13.30	-1.67	544.00	10217.00	25.42	17.00	35.00	4.37	19.09	2.21	0.00	25.42	0.00	0.00	0.00	0.81	402.00	3.55	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
22.00	1913.00	445.00	0.00	373.00	17247.00	1.00	11.97	0.17	688.00	17247.00	46.24	16.00	255.00	43.61	1901.98	14.49	0.00	46.24	0.00	0.00	0.00	0.89	373.00	3.30	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
23.00	1694.00	26.00	0.00	324.00	10685.00	1.00	15.65	-2.28	400.00	10685.00	32.98	15.00	241.00	26.81	718.88	8.79	0.00	32.98	0.00	0.00	0.00	0.68	324.00	2.86	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
24.00	1916.00	1011.00	0.00	166.00	8463.00	0.99	6.18	-0.08	288.00	8463.00	50.98	18.00	97.00	24.89	619.47	10.94	0.00	50.98	0.00	0.00	0.00	0.88	166.00	1.47	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
25.00	1663.00	213.00	0.00	152.00	3887.00	0.99	7.01	-1.55	184.00	3887.00	25.57	16.00	44.00	5.38	28.96	4.20	0.00	25.57	0.00	0.00	0.00	0.65	152.00	1.34	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
26.00	1713.00	30.00	0.00	98.00	2311.00	0.99	6.79	-2.35	182.00	2311.00	23.58	18.00	34.00	4.27	18.20	2.76	0.00	23.58	0.00	0.00	0.00	0.63	98.00	0.87	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
27.00	1750.00	309.00	0.00	72.00	1639.00	0.99	7.71	-0.62	196.00	1639.00	22.76	16.00	36.00	3.89	15.11	4.73	0.00	22.76	0.00	0.00	0.00	0.64	72.00	0.64	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
