ID	centroid_x	centroid_y	centroid_z	volume	integrated_intensity	eccentricity	elongation	orientation	bounding_box_volume	sum	mean	minimum	maximum	sigma	variance	surface_gradient	interior_gradient	surface_intensity	interior_intensity	intensity_ratio	convexity	radius_variation	surface_area	shape	shared_boundary	t_energy	t_entropy	inverse_diff_moment	inertia	cluster_shade	cluster_prominence	
1.00	1338.00	497.00	0.00	5890.00	464786.00	1.00	62.74	-1.91	9102.00	464786.00	78.91	24.00	255.00	31.44	988.47	5.71	0.00	78.91	0.00	0.00	0.00	1.36	5890.00	52.08	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
2.00	1257.00	198.00	0.00	5445.00	378228.00	1.00	63.89	0.23	8568.00	378228.00	69.46	25.00	255.00	27.50	756.00	6.09	0.00	69.46	0.00	0.00	0.00	1.38	5445.00	48.15	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
3.00	1132.00	266.00	0.00	5419.00	488404.00	1.00	60.52	-1.05	7663.00	488404.00	90.13	26.00	254.00	25.48	649.44	5.83	0.00	90.13	0.00	0.00	0.00	1.36	5419.00	47.92	0.01	0.00	0.00	0.00	0.00	0.00	0.00	
4.00	989.00	488.00	0.00	5230.00	373107.00	1.00	53.97	-0.82	10914.00	373107.00	71.34	22.00	223.00	31.95	1020.74	6.48	0.00	71.34	0.00	0.00	0.00	1.65	5230.00	46.24	0.01	0.00	0.00	0.00	0.00	0.00	0.00	
5.00	1094.00	501.00	0.00	4854.00	445372.00	1.00	58.20	0.04	6256.00	445372.00	91.75	26.00	243.00	27.25	742.66	7.53	0.00	91.75	0.00	0.00	0.00	1.25	4854.00	42.92	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
6.00	1213.00	289.00	0.00	4707.00	374709.00	1.00	59.93	0.24	6734.00	374709.00	79.61	27.00	255.00	31.68	1003.83	7.16	0.00	79.61	0.00	0.00	0.00	1.25	4707.00	41.62	0.01	0.00	0.00	0.00	0.00	0.00	0.00	
7.00	1194.00	532.00	0.00	4695.00	373719.00	1.00	54.15	0.04	8395.00	373719.00	79.60	20.00	249.00	32.90	1082.47	6.18	0.00	79.60	0.00	0.00	0.00	1.36	4695.00	41.51	0.01	0.00	0.00	0.00	0.00	0.00	0.00	
8.00	916.00	52.00	0.00	4620.00	334934.00	1.00	52.92	0.61	7872.00	334934.00	72.50	27.00	190.00	20.22	408.73	6.31	0.00	72.50	0.00	0.00	0.00	1.46	4620.00	40.85	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
9.00	774.00	848.00	0.00	4597.00	517957.00	1.00	62.84	-2.25	7134.00	517957.00	112.67	28.00	255.00	37.06	1373.80	9.98	0.00	112.67	0.00	0.00	0.00	1.19	4597.00	40.65	0.01	0.00	0.00	0.00	0.00	0.00	0.00	
10.00	1252.00	477.00	0.00	4533.00	312307.00	1.00	52.20	-1.67	7035.00	312307.00	68.90	21.00	255.00	36.29	1316.83	5.87	0.00	68.90	0.00	0.00	0.00	1.31	4533.00	40.08	0.01	0.00	0.00	0.00	0.00	0.00	0.00	
11.00	723.00	375.00	0.00	4270.00	397862.00	1.00	54.27	0.20	5590.00	397862.00	93.18	24.00	255.00	27.20	739.95	6.91	0.00	93.18	0.00	0.00	0.00	1.23	4270.00	37.76	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
12.00	1051.00	277.00	0.00	4259.00	381295.00	1.00	53.38	-2.03	6586.00	381295.00	89.53	27.00	255.00	31.47	990.32	7.30	0.00	89.53	0.00	0.00	0.00	1.28	4259.00	37.66	0.01	0.00	0.00	0.00	0.00	0.00	0.00	
13.00	1440.00	611.00	0.00	4248.00	371885.00	1.00	60.57	-2.25	5254.00	371885.00	87.54	24.00	255.00	35.30	1246.32	6.53	0.00	87.54	0.00	0.00	0.00	1.21	4248.00	37.56	0.01	0.00	0.00	0.00	0.00	0.00	0.00	
