ID	centroid_x	centroid_y	centroid_z	volume	integrated_intensity	eccentricity	elongation	orientation	bounding_box_volume	sum	mean	minimum	maximum	sigma	variance	surface_gradient	interior_gradient	surface_intensity	interior_intensity	intensity_ratio	convexity	radius_variation	surface_area	shape	shared_boundary	t_energy	t_entropy	inverse_diff_moment	inertia	cluster_shade	cluster_prominence	
1.00	664.00	211.00	0.00	15051.00	1030350.00	1.00	110.77	-0.79	25280.00	1030350.00	68.46	18.00	223.00	27.99	783.31	3.32	0.00	68.46	0.00	0.00	0.00	1.75	15051.00	133.08	0.01	0.00	0.00	0.00	0.00	0.00	0.00	
2.00	1058.00	266.00	0.00	5517.00	459820.00	1.00	73.18	-0.23	8820.00	459820.00	83.35	18.00	141.00	17.83	318.00	3.65	0.00	83.35	0.00	0.00	0.00	1.31	5517.00	48.78	0.02	0.00	0.00	0.00	0.00	0.00	0.00	
3.00	754.00	172.00	0.00	4592.00	263034.00	1.00	57.28	-0.52	6900.00	263034.00	57.28	18.00	201.00	27.86	776.07	3.93	0.00	57.28	0.00	0.00	0.00	1.32	4592.00	40.60	0.01	0.00	0.00	0.00	0.00	0.00	0.00	
4.00	1004.00	177.00	0.00	4068.00	228540.00	1.00	42.53	-2.13	6956.00	228540.00	56.18	18.00	209.00	28.08	788.54	4.40	0.00	56.18	0.00	0.00	0.00	1.51	4068.00	35.97	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
5.00	1133.00	225.00	0.00	3862.00	185532.00	1.00	51.83	-0.32	6120.00	185532.00	48.04	20.00	138.00	15.48	239.65	2.33	0.00	48.04	0.00	0.00	0.00	1.23	3862.00	34.15	0.03	0.00	0.00	0.00	0.00	0.00	0.00	
6.00	995.00	260.00	0.00	3853.00	342202.00	1.00	56.90	-0.24	4736.00	342202.00	88.81	19.00	237.00	32.25	1040.35	5.97	0.00	88.81	0.00	0.00	0.00	1.17	3853.00	34.07	0.01	0.00	0.00	0.00	0.00	0.00	0.00	
7.00	1110.00	305.00	0.00	3800.00	334979.00	1.00	48.90	-1.65	5220.00	334979.00	88.15	20.00	228.00	35.42	1254.50	6.30	0.00	88.15	0.00	0.00	0.00	1.24	3800.00	33.60	0.01	0.00	0.00	0.00	0.00	0.00	0.00	
8.00	801.00	240.00	0.00	3785.00	163266.00	1.00	50.36	-0.34	5360.00	163266.00	43.14	17.00	130.00	14.57	212.37	2.75	0.00	43.14	0.00	0.00	0.00	1.21	3785.00	33.47	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
9.00	581.00	211.00	0.00	3649.00	330150.00	1.00	45.42	-0.61	5589.00	330150.00	90.48	20.00	222.00	37.64	1416.96	5.53	0.00	90.48	0.00	0.00	0.00	1.29	3649.00	32.27	0.02	0.00	0.00	0.00	0.00	0.00	0.00	
10.00	669.00	135.00	0.00	3570.00	251353.00	1.00	38.22	-1.17	6100.00	251353.00	70.41	16.00	206.00	31.22	974.67	5.39	0.00	70.41	0.00	0.00	0.00	1.56	3570.00	31.57	0.02	0.00	0.00	0.00	0.00	0.00	0.00	
11.00	1086.00	183.00	0.00	3212.00	150189.00	1.00	46.34	-1.84	5980.00	150189.00	46.76	15.00	110.00	15.16	229.96	2.47	0.00	46.76	0.00	0.00	0.00	1.35	3212.00	28.40	0.03	0.00	0.00	0.00	0.00	0.00	0.00	
12.00	1180.00	206.00	0.00	2705.00	106878.00	1.00	51.11	-1.22	3600.00	106878.00	39.51	18.00	100.00	11.39	129.65	2.72	0.00	39.51	0.00	0.00	0.00	1.07	2705.00	23.92	0.02	0.00	0.00	0.00	0.00	0.00	0.00	
13.00	1747.00	421.00	0.00	2705.00	125708.00	1.00	41.72	-1.39	3504.00	125708.00	46.47	18.00	147.00	20.98	439.97	3.64	0.00	46.47	0.00	0.00	0.00	1.09	2705.00	23.92	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
14.00	1183.00	272.00	0.00	2600.00	113357.00	1.00	42.29	-0.56	3520.00	113357.00	43.60	20.00	117.00	13.26	175.78	2.77	0.00	43.60	0.00	0.00	0.00	1.09	2600.00	22.99	0.01	0.00	0.00	0.00	0.00	0.00	0.00	
15.00	581.00	276.00	0.00	2543.00	195804.00	1.00	45.09	-1.50	3286.00	195804.00	77.00	16.00	228.00	36.46	1329.41	6.89	0.00	77.00	0.00	0.00	0.00	1.03	2543.00	22.49	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
16.00	741.00	268.00	0.00	2534.00	95039.00	1.00	44.17	-1.57	3380.00	95039.00	37.51	18.00	78.00	9.85	97.00	2.46	0.00	37.51	0.00	0.00	0.00	1.03	2534.00	22.41	0.01	0.00	0.00	0.00	0.00	0.00	0.00	
17.00	1612.00	383.00	0.00	2318.00	88854.00	1.00	41.92	-1.08	3016.00	88854.00	38.33	14.00	87.00	9.64	93.01	3.19	0.00	38.33	0.00	0.00	0.00	1.02	2318.00	20.50	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
18.00	586.00	144.00	0.00	2246.00	181397.00	1.00	39.85	-2.32	3720.00	181397.00	80.76	20.00	235.00	35.42	1254.31	6.50	0.00	80.76	0.00	0.00	0.00	1.13	2246.00	19.86	0.02	0.00	0.00	0.00	0.00	0.00	0.00	
19.00	911.00	534.00	0.00	2185.00	61276.00	1.00	46.32	0.64	4030.00	61276.00	28.04	13.00	107.00	9.94	98.74	4.83	0.00	28.04	0.00	0.00	0.00	1.16	2185.00	19.32	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
20.00	551.00	333.00	0.00	1608.00	50344.00	1.00	34.85	-1.68	2773.00	50344.00	31.31	14.00	117.00	11.23	126.01	4.67	0.00	31.31	0.00	0.00	0.00	0.90	1608.00	14.22	0.01	0.00	0.00	0.00	0.00	0.00	0.00	
21.00	1103.00	494.00	0.00	1601.00	50847.00	1.00	47.81	-0.45	3717.00	50847.00	31.76	11.00	121.00	11.12	123.58	7.43	0.00	31.76	0.00	0.00	0.00	1.05	1601.00	14.16	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
22.00	636.00	471.00	0.00	1504.00	39866.00	1.00	39.36	-0.82	2800.00	39866.00	26.51	14.00	98.00	9.53	90.74	3.92	0.00	26.51	0.00	0.00	0.00	0.97	1504.00	13.30	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
23.00	1037.00	480.00	0.00	1304.00	36357.00	1.00	37.69	-2.31	2970.00	36357.00	27.88	13.00	96.00	10.75	115.55	5.35	0.00	27.88	0.00	0.00	0.00	1.10	1304.00	11.53	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
24.00	107.00	367.00	0.00	1291.00	37497.00	1.00	33.83	-0.69	2112.00	37497.00	29.04	17.00	72.00	9.51	90.46	2.46	0.00	29.04	0.00	0.00	0.00	0.89	1291.00	11.42	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
25.00	607.00	393.00	0.00	1221.00	34664.00	1.00	40.40	0.77	2600.00	34664.00	28.39	12.00	92.00	10.04	100.81	5.96	0.00	28.39	0.00	0.00	0.00	0.97	1221.00	10.80	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
27.00	1104.00	245.00	0.00	1069.00	74933.00	1.00	17.90	-0.74	2756.00	74933.00	70.10	18.00	114.00	21.72	471.67	4.57	0.00	70.10	0.00	0.00	0.00	1.37	1069.00	9.45	0.07	0.00	0.00	0.00	0.00	0.00	0.00	
28.00	1173.00	330.00	0.00	1057.00	32529.00	1.00	27.08	-1.76	1504.00	32529.00	30.77	19.00	51.00	6.32	39.92	2.47	0.00	30.77	0.00	0.00	0.00	0.95	1057.00	9.35	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
29.00	1066.00	210.00	0.00	956.00	52028.00	1.00	26.09	-1.58	1240.00	52028.00	54.42	20.00	100.00	15.98	255.44	2.98	0.00	54.42	0.00	0.00	0.00	0.84	956.00	8.45	0.05	0.00	0.00	0.00	0.00	0.00	0.00	
30.00	1223.00	764.00	0.00	947.00	35367.00	1.00	34.24	-2.34	3248.00	35367.00	37.35	14.00	132.00	13.65	186.27	9.45	0.00	37.35	0.00	0.00	0.00	1.17	947.00	8.37	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
